seed,cubeA_x,cubeA_y,cubeA_z,cubeA_theta,cubeB_x,cubeB_y,cubeB_z,cubeB_theta,separation,relative_yaw,relative_yaw_mod90,face_gap,dist_A,dist_B,dist_max,dist_min
5581,-0.06644244492053986,-0.03291401267051697,0.019999999552965164,-2.4828313322216253,-0.015059702098369598,0.12078174203634262,0.019999999552965164,-2.7717376726275074,0.16205730861284978,-0.28890634040588203,-0.28890634040588203,0.10615228500956288,0.5495441051133475,0.6119776060082841,0.6119776060082841,0.5495441051133475
5582,-0.03326141834259033,0.07243820279836655,0.019999999552965164,-1.3672226390242113,-0.0254506915807724,-0.037539683282375336,0.019999999552965164,-0.3993886276089804,0.11025489957066043,0.9678340114152308,-0.6029623153796657,0.06089336131246702,0.5862312432934907,0.5907432732401873,0.5907432732401873,0.5862312432934907
5583,0.07603226602077484,-0.02392471581697464,0.019999999552965164,-0.21440631513837394,0.11365942656993866,0.05130854994058609,0.019999999552965164,2.8234236808987205,0.08411805684596091,3.0378299960370945,-0.10376265755269864,0.0371111235819228,0.6914462992226728,0.7304636385380435,0.7304636385380435,0.6914462992226728
5584,-0.10997352749109268,-0.04271411895751953,0.019999999552965164,-2.7897024937849073,-0.09286254644393921,0.11346257477998734,0.019999999552965164,3.0906450783429693,0.15711125147224517,-0.40283773505171006,-0.40283773505171006,0.10917297866649997,0.5068295905855411,0.5343231945945373,0.5343231945945373,0.5068295905855411
5585,0.010493796318769455,0.21803680062294006,0.019999999552965164,-2.3051183284872003,-0.1465347558259964,0.0782136395573616,0.019999999552965164,0.7507479932059211,0.2102581331579165,3.0558663216931214,-0.08572633189667167,0.16774220693078917,0.662406624105733,0.47494953248931376,0.662406624105733,0.47494953248931376
5586,-0.15913142263889313,0.09348167479038239,0.019999999552965164,2.5319061611297267,-0.00779338926076889,-0.18368689715862274,0.019999999552965164,-0.9906737512682602,0.3157936313844994,2.7606053947815994,-0.38098725880819373,0.2674409579264503,0.4653546855322876,0.6343821752801592,0.6343821752801592,0.4653546855322876
5587,0.0043349117040634155,0.10139892250299454,0.019999999552965164,1.9453310657569856,-0.03188394010066986,-0.1520582139492035,0.019999999552965164,-0.23697453740241725,0.2560318832579282,-2.182305603159403,-0.6115092763645062,0.2069566193163631,0.627580651661799,0.6026159969183866,0.627580651661799,0.6026159969183866
5588,0.16879446804523468,0.01109316200017929,0.019999999552965164,0.18943652373939024,0.1502329260110855,0.16124743223190308,0.019999999552965164,-1.0707257540528516,0.151297176812745,-1.2601622777922419,0.3106340490026547,0.10405440910784622,0.7838729657166872,0.7820371893029574,0.7838729657166872,0.7820371893029574
5589,-0.05233707278966904,0.10246459394693375,0.019999999552965164,-0.3682473256433969,0.011702045798301697,0.0581304207444191,0.019999999552965164,2.5681798035107994,0.0778879170544106,2.9364271291541963,-0.20516552443559677,0.03311486293145681,0.5719165696756898,0.629392246555119,0.629392246555119,0.5719165696756898
5590,0.12463179230690002,0.020838633179664612,0.019999999552965164,0.023252017954123794,0.045440904796123505,0.025181472301483154,0.019999999552965164,-1.2400605960988553,0.07930987905918441,-1.2633126140529791,0.30748371274191744,0.03175869273593118,0.7399252913800919,0.6609207934958565,0.7399252913800919,0.6609207934958565
5591,0.05779479444026947,-0.19711294770240784,0.019999999552965164,-0.09864217492204963,0.04030995815992355,-0.11006587743759155,0.019999999552965164,-1.3133744013114095,0.08878576429494969,-1.2147322263893603,0.35606410040553627,0.04266189977490026,0.7010751383253129,0.6644890056574809,0.7010751383253129,0.6644890056574809
5592,-0.18659648299217224,0.19280371069908142,0.019999999552965164,-2.5263717364691587,-0.15480856597423553,-0.11129205673933029,0.019999999552965164,1.8775760211786452,0.30575269000009764,-1.8792375495317826,-0.308441222736886,0.25491040070410614,0.46979021301428925,0.4734575776603009,0.4734575776603009,0.46979021301428925
5593,0.13886049389839172,-0.22784306108951569,0.019999999552965164,-1.4220687882142213,0.03369903564453125,0.12177222967147827,0.019999999552965164,1.917361909215533,0.3650887341948157,-2.943754609749832,0.19783804383996095,0.32137734974234095,0.7875392718762461,0.6600294802244124,0.7875392718762461,0.6600294802244124
5594,0.05895455926656723,0.1438179314136505,0.019999999552965164,1.1827848965244205,0.02755872905254364,0.24124297499656677,0.019999999552965164,-0.8224046638324656,0.10235886513615189,-2.005189560356886,-0.43439323356198933,0.04759671925837551,0.6891286856257649,0.6863526012676097,0.6891286856257649,0.6863526012676097
5595,0.11314162611961365,0.1546359360218048,0.019999999552965164,2.1011091602412395,0.11349950730800629,-0.12940794229507446,0.019999999552965164,1.9883858516120492,0.2840441037730569,-0.11272330862919056,-0.11272330862919056,0.23030436080639252,0.7443806152751796,0.7399040124753029,0.7443806152751796,0.7399040124753029
5596,-0.02182091400027275,-0.12540411949157715,0.019999999552965164,1.0040949741823324,-0.07898974418640137,0.030079349875450134,0.019999999552965164,-1.6368464670620675,0.16566044908564542,-2.6409414412444,0.5006512123453932,0.11122769452434536,0.6062900471333251,0.5368535755923483,0.6062900471333251,0.5368535755923483
5597,-0.04675646126270294,-0.1256992518901825,0.019999999552965164,-0.059620683341350844,-0.11560095846652985,0.09814167767763138,0.019999999552965164,-2.845470494325223,0.23418865588458965,-2.7858498109838727,0.3557428426059204,0.18840358120604905,0.581980258464527,0.5089510699290539,0.581980258464527,0.5089510699290539
5598,0.052984818816185,-0.11431138217449188,0.019999999552965164,2.2789029709512123,0.09321187436580658,0.033920664340257645,0.019999999552965164,-2.00593499766563,0.15359347516135965,1.998347338562744,0.4275510117678474,0.10270835419074621,0.6776952193010766,0.709023744639073,0.709023744639073,0.6776952193010766
5599,0.10954269766807556,0.000428520143032074,0.019999999552965164,2.1531076651116585,-0.013785049319267273,0.16216784715652466,0.019999999552965164,-2.492197091486669,0.20339455027053094,1.6378805505812588,0.06708422378636225,0.1620192625707098,0.7245428243890386,0.6227020375536102,0.7245428243890386,0.6227020375536102
5600,-0.05985056608915329,0.08616635203361511,0.019999999552965164,1.9702147445053781,-0.150344580411911,-0.11481080949306488,0.019999999552965164,-0.33136876182691477,0.22041094819352486,-2.3015835063322925,-0.7307871795373959,0.170398561039652,0.5617967018364511,0.47862948188451143,0.5617967018364511,0.47862948188451143
5601,-0.06158287450671196,-0.09098552167415619,0.019999999552965164,1.0660186478660227,0.08736138790845871,0.07482713460922241,0.019999999552965164,0.9410316305784168,0.22288613750107716,-0.12498701728760597,-0.12498701728760597,0.17696273817486713,0.5608465743352383,0.7063360526679373,0.7063360526679373,0.5608465743352383
5602,-0.018732283264398575,0.001470819115638733,0.019999999552965164,-2.6083917990813372,0.013776760548353195,-0.188699871301651,0.019999999552965164,2.9495518086491335,0.19292933790226946,-0.725241699449116,-0.725241699449116,0.1413415307731124,0.5962695307744295,0.6564814209366026,0.6564814209366026,0.5962695307744295
5603,0.020075388252735138,0.0776829943060875,0.019999999552965164,1.7309753185410885,-0.0658210963010788,-0.026117876172065735,0.019999999552965164,2.2618484567717085,0.13473242657477055,0.53087313823062,0.53087313823062,0.0831172077491974,0.6398088748749284,0.54979961051613,0.6398088748749284,0.54979961051613
5604,-0.07195726037025452,0.10609444230794907,0.019999999552965164,1.6348827616014419,-0.0025670044124126434,0.188521146774292,0.019999999552965164,2.0056169614100834,0.10774585482085446,0.3707341998086413,0.3707341998086413,0.05289056695551822,0.5533095406309332,0.6407920074918849,0.6407920074918849,0.5533095406309332
5605,-0.023174084722995758,0.09008729457855225,0.019999999552965164,0.5906744011382568,-0.06289959698915482,-0.035294145345687866,0.019999999552965164,-2.7060225811183747,0.13152422515371298,2.986488324922955,-0.15510432866683832,0.07515937735324893,0.5986431613557,0.55322737793824,0.5986431613557,0.55322737793824
5606,0.04687356948852539,-0.1749548614025116,0.019999999552965164,-1.5707071118218279,0.0561324805021286,-0.09277752786874771,0.019999999552965164,-1.7931887921300635,0.08269728883027119,-0.22248168030823567,-0.22248168030823567,0.038504086079903944,0.6846063288605021,0.6775149268188682,0.6846063288605021,0.6775149268188682
5607,-0.03825143724679947,-0.13654574751853943,0.019999999552965164,-2.4651764095190005,0.07358109951019287,-0.19666434824466705,0.019999999552965164,0.46903674070657253,0.12696756448310567,2.934213150225573,-0.20737950336422006,0.07290314015200039,0.5926918641277938,0.7161150720890923,0.7161150720890923,0.5926918641277938
5608,-0.11853592842817307,0.20736297965049744,0.019999999552965164,0.6803534454759941,0.026364386081695557,0.07120846956968307,0.019999999552965164,1.645912075158469,0.19883196865797367,0.9655586296824747,-0.6052376971124218,0.14804552681255076,0.5380297200817151,0.6453052935412871,0.6453052935412871,0.5380297200817151
5609,0.1262921839952469,-0.053705424070358276,0.019999999552965164,-2.771636082561322,0.02225101739168167,0.006889849901199341,0.019999999552965164,-1.2513120719980204,0.12040079557843023,1.5203240105633018,-0.05047231623159476,0.06406273421030365,0.7432350735985351,0.6372882622474656,0.7432350735985351,0.6372882622474656
5610,-0.023535672575235367,0.24147045612335205,0.019999999552965164,2.200862482575278,-0.08813809603452682,0.15429916977882385,0.019999999552965164,-0.6655147418341567,0.10850025935348422,-2.866377224409435,0.27521542918035813,0.06289734248451367,0.6388568163496801,0.548991529665584,0.6388568163496801,0.548991529665584
5611,-0.035182878375053406,-0.10682419687509537,0.019999999552965164,-1.0935170821026237,-0.09523694962263107,0.023361407220363617,0.019999999552965164,-0.3363316593757375,0.14336939348099623,0.7571854227268862,0.7571854227268862,0.09420832692311934,0.589575528297645,0.5202877894828044,0.589575528297645,0.5202877894828044
5612,-0.00944535806775093,0.013902522623538971,0.019999999552965164,2.518976724638269,0.008305545896291733,0.13268908858299255,0.019999999552965164,2.4897548149820934,0.12010554876432764,-0.029221909656175438,-0.029221909656175438,0.06601129856083938,0.6057142102518253,0.6372724674533331,0.6372724674533331,0.6057142102518253
5613,0.12410403788089752,-0.11703598499298096,0.019999999552965164,-1.6474600223217317,0.15771876275539398,-0.024437427520751953,0.019999999552965164,1.3688733447603452,0.09851112919018738,3.016333367082077,-0.125259286507716,0.05117746658896902,0.748312902865589,0.7731050861157613,0.7731050861157613,0.748312902865589
5614,0.071957066655159,-0.23713721334934235,0.019999999552965164,-2.400229991106876,0.08920028805732727,-0.008246272802352905,0.019999999552965164,2.730644708702191,0.22953952023303012,-1.1523106073705192,0.4184857194243774,0.17579608273738087,0.7267352127030533,0.7042485688413953,0.7267352127030533,0.7042485688413953
5615,-0.1352250874042511,0.2178960144519806,0.019999999552965164,0.11875206299101926,0.03535391390323639,0.20636358857154846,0.019999999552965164,2.85177948721095,0.1709683963010342,2.7330274242199306,-0.4085652293698625,0.12369321734904651,0.5269370359638011,0.6823094195578613,0.6823094195578613,0.5269370359638011
5616,0.1260519027709961,-0.12899181246757507,0.019999999552965164,1.958880815183869,0.14335410296916962,0.11667133867740631,0.019999999552965164,0.23172360685298266,0.24627169947474606,-1.7271572083308868,-0.15636088153599026,0.19444222126040142,0.7521946624938147,0.7672764474157616,0.7672764474157616,0.7521946624938147
5617,-0.04435798525810242,0.04964914172887802,0.019999999552965164,-1.8731224563858797,-0.01386205106973648,-0.01839975267648697,0.019999999552965164,-1.1797918417559563,0.07456979302514967,0.6933306146299234,0.6933306146299234,0.025742569524885496,0.5727978232003909,0.6014194746951914,0.6014194746951914,0.5727978232003909
5618,-0.06324008852243423,0.08678480982780457,0.019999999552965164,-0.9754704315072686,-0.13640880584716797,-0.13938555121421814,0.019999999552965164,0.8370056399782579,0.2377113657544075,1.8124760714855266,0.24167974469063003,0.1832140019100627,0.5585432867115846,0.49847553902666597,0.5585432867115846,0.49847553902666597
5619,-0.15752363204956055,0.010124951601028442,0.019999999552965164,0.4063165657607333,-0.029465265572071075,-0.1144871860742569,0.019999999552965164,0.7435844982987279,0.17868164449905666,0.3372679325379946,0.3372679325379946,0.13147242797050623,0.4575883978840034,0.5966223604565846,0.5966223604565846,0.4575883978840034
5620,0.03920730575919151,0.10305719822645187,0.019999999552965164,-0.7092039911541859,-0.006239954382181168,0.040795452892780304,0.019999999552965164,1.9376488631380335,0.0770842291675319,2.646852854292219,-0.49473979929757395,0.027923288550082605,0.6622748560944969,0.6101254478526001,0.6622748560944969,0.6101254478526001
5621,-0.11588551104068756,0.2263926863670349,0.019999999552965164,1.7445547880265697,0.011871766299009323,-0.104192815721035,0.019999999552965164,-1.9745120509799445,0.3544131714596306,2.5641184681730724,-0.5774741854167207,0.30263466905148934,0.5480592317711638,0.6354717572250692,0.6354717572250692,0.5480592317711638
5622,-0.0009790807962417603,0.012571245431900024,0.019999999552965164,-2.031246523872384,-0.10773981362581253,0.0467664897441864,0.019999999552965164,-2.418789295152872,0.11210338446221838,-0.3875427712804882,-0.3875427712804882,0.061907963026181165,0.6141495953198515,0.5094114262983983,0.6141495953198515,0.5094114262983983
5623,-0.1333991438150406,-0.07375515252351761,0.019999999552965164,1.3661451785589105,-0.014888890087604523,0.194606751203537,0.019999999552965164,-0.08108455148968874,0.29336460524499236,-1.4472297300485994,0.12356659674629711,0.24415560682885773,0.4872157706826138,0.6308764790783395,0.6308764790783395,0.4872157706826138
5624,-0.01879654824733734,-0.13390077650547028,0.019999999552965164,1.7835834697099886,-0.05002448335289955,-0.23674017190933228,0.019999999552965164,1.6686483992226806,0.10747616097530223,-0.114935070487308,-0.114935070487308,0.0541454502449558,0.6110548042774538,0.6125710109091992,0.6125710109091992,0.6110548042774538
5625,0.15685075521469116,0.2560836672782898,0.019999999552965164,-2.6717407833547986,0.03767353668808937,0.2328067123889923,0.019999999552965164,1.0406610677893848,0.12142909883819358,-2.570783456035403,0.5708091975543903,0.06849327127257285,0.8132234827968182,0.6929514491119199,0.8132234827968182,0.6929514491119199
5626,0.018062718212604523,-0.036672383546829224,0.019999999552965164,2.2972155692887037,-0.04250470548868179,-0.09508004039525986,0.019999999552965164,-1.1178324576805139,0.08414194668733999,2.8681372802103686,-0.2734553733794245,0.03813922282316465,0.6341240169759677,0.5803370368321887,0.6341240169759677,0.5803370368321887
5627,0.06367138773202896,-0.23023368418216705,0.019999999552965164,-1.7883957077138293,-0.08358688652515411,0.07568517327308655,0.019999999552965164,2.563125034674879,0.3395163422928733,-1.9316645647908786,-0.360868237995982,0.28397054015003625,0.7166605904179549,0.5367756911656922,0.7166605904179549,0.5367756911656922
5628,-0.03110634535551071,0.17859244346618652,0.019999999552965164,-2.074325920668482,0.06380697339773178,0.09257828444242477,0.019999999552965164,2.570972406485546,0.1280897093029709,-1.6378869800255584,-0.06709065323066188,0.08099253909746384,0.6105956606440314,0.6850909763554702,0.6850909763554702,0.6105956606440314
5629,0.14960530400276184,0.25643932819366455,0.019999999552965164,-1.7967311618258455,0.07130803912878036,0.05175977200269699,0.019999999552965164,-3.0164395229306322,0.21914420459888476,-1.2197083611047868,0.3510879656901098,0.1694953840845184,0.8064628943439207,0.6882570730261787,0.8064628943439207,0.6882570730261787
5630,-0.058850355446338654,-0.24905453622341156,0.019999999552965164,0.4054544312506727,-0.018582507967948914,0.05083879828453064,0.019999999552965164,1.8813575250425316,0.30258471809203347,1.475903093791859,-0.09489323300303765,0.24850293032816467,0.6093690090172148,0.5985803272851664,0.6093690090172148,0.5985803272851664
5631,0.015251219272613525,-0.10654390603303909,0.019999999552965164,0.6993533237864797,-0.09625261276960373,-0.17975102365016937,0.019999999552965164,0.3131160219908722,0.1333881052789466,-0.38623730179560756,-0.38623730179560756,0.08658584515262666,0.6391934005505634,0.5490075429915753,0.6391934005505634,0.5490075429915753
5632,-0.08360694348812103,-0.029139168560504913,0.019999999552965164,1.0046011929790497,0.010197453200817108,-0.14387837052345276,0.019999999552965164,-1.2575037425880309,0.14820374254812124,-2.2621049355670806,-0.691308608772184,0.0970349271043737,0.5321913863014268,0.641539430583399,0.641539430583399,0.5321913863014268
5633,-0.11677189916372299,0.1452779769897461,0.019999999552965164,0.21646170682167165,-0.04499121755361557,0.03526740521192551,0.019999999552965164,0.9202498955390013,0.13135749752219944,0.7037881887173296,0.7037881887173296,0.08002402617260657,0.5189768116796324,0.5710987672341726,0.5710987672341726,0.5189768116796324
5634,0.006940726190805435,0.06917980313301086,0.019999999552965164,2.631328097649242,-0.02110670506954193,0.016686350107192993,0.019999999552965164,-3.0456102642303486,0.05951656081190897,0.6062469452999952,0.6062469452999952,0.011401631976202989,0.6257764073982564,0.5941276630853473,0.6257764073982564,0.5941276630853473
5635,-0.021187245845794678,-0.025898724794387817,0.019999999552965164,-0.8373893470982909,-0.06927283108234406,-0.09679978340864182,0.019999999552965164,2.0264218965115077,0.08566903536379604,2.8638112436097987,-0.27778140997999445,0.0341789208014038,0.5943772631436857,0.5542457405906154,0.5943772631436857,0.5542457405906154
5636,-0.0761965662240982,-0.02304203063249588,0.019999999552965164,2.3170649687107288,-0.10837838798761368,0.04030220955610275,0.019999999552965164,3.0606827900475424,0.07105042165314399,0.7436178213368136,0.7436178213368136,0.018843706046124474,0.5392959071088631,0.5082221225538425,0.5392959071088631,0.5082221225538425
5637,-0.18246963620185852,0.05347142368555069,0.019999999552965164,1.7122894887301094,-0.13840468227863312,0.00422310084104538,0.019999999552965164,1.3762680889629912,0.06608416956618735,-0.3360213997671182,-0.3360213997671182,0.010335555333613487,0.43582302458487926,0.4766140277568887,0.4766140277568887,0.43582302458487926
5638,-0.06394083797931671,0.027568690478801727,0.019999999552965164,0.6311061428510625,-0.06103876605629921,0.13987338542938232,0.019999999552965164,0.2962624393020694,0.1123421849947264,-0.33484370354899307,-0.33484370354899307,0.05898834279204103,0.5517483418567324,0.5713471910002745,0.5713471910002745,0.5517483418567324
5639,0.061560146510601044,-0.06922722607851028,0.019999999552965164,-1.1508462204043095,0.07074333727359772,0.12505963444709778,0.019999999552965164,-2.2855582310627174,0.1945037664557853,-1.1347120106584079,0.4360843161364887,0.13955148749818153,0.6800926706537654,0.697053682856043,0.697053682856043,0.6800926706537654
5640,0.0023628585040569305,-0.2010490447282791,0.019999999552965164,-2.0870707097132035,-0.07070483267307281,0.0018800795078277588,0.019999999552965164,3.0116732093342566,0.21568290835666534,-1.184441388132126,0.3863549386627705,0.16054411613563074,0.6492746856658234,0.5442984143596262,0.6492746856658234,0.5442984143596262
5641,-0.06425889581441879,-0.19902634620666504,0.019999999552965164,3.041664597519871,-0.019727490842342377,0.06504207849502563,0.019999999552965164,2.8944013408925438,0.26779689869977874,-0.1472632566273271,-0.1472632566273271,0.22496358120808235,0.5855999063558057,0.5988153572962258,0.5988153572962258,0.5855999063558057
5642,-0.0074922069907188416,-0.06451394408941269,0.019999999552965164,-2.6310773280177155,0.011337876319885254,0.1842375099658966,0.019999999552965164,1.318484388246624,0.24946313942567735,-2.3336235909152467,-0.7628272641203502,0.19853375034941068,0.6109237002678645,0.6528725720930063,0.6528725720930063,0.6109237002678645
5643,0.07124978303909302,0.13338100910186768,0.019999999552965164,-0.5308922533852547,0.06607455015182495,-0.13952875137329102,0.019999999552965164,-2.18355819905695,0.2729588254628268,-1.6526659456716954,-0.08186961887679889,0.21795887939015005,0.6990917381218539,0.6952199762120622,0.6990917381218539,0.6952199762120622
5644,-0.0228840634226799,0.07305898517370224,0.019999999552965164,-0.7682240294989748,0.032214827835559845,-0.21070295572280884,0.019999999552965164,-1.126572339893384,0.28906180467028564,-0.3583483103944092,-0.3583483103944092,0.23684619460684378,0.5966061495353934,0.6806487852927832,0.6806487852927832,0.5966061495353934
5645,0.08641107380390167,0.023981280624866486,0.019999999552965164,1.80366642087119,0.04844585061073303,0.27084872126579285,0.019999999552965164,0.5107567963884665,0.24976967674381215,-1.2929096244827232,0.2778867023121734,0.20248830591703537,0.7018209146749269,0.7166026978067513,0.7166026978067513,0.7018209146749269
5646,-0.07198210805654526,0.12082476168870926,0.019999999552965164,-0.8664272009046501,-0.09842704981565475,-0.015602149069309235,0.019999999552965164,-0.18632918032376544,0.13896631578774418,0.6800980205808846,0.6800980205808846,0.09075189321242096,0.5562976307767694,0.5168085137821734,0.5562976307767694,0.5168085137821734
5647,0.17972157895565033,-0.06650038808584213,0.019999999552965164,0.9429041988448628,0.12914714217185974,-0.018461622297763824,0.019999999552965164,-0.9188101873050156,0.069753112292137,-1.8617143861498784,-0.29091805935498183,0.02438190195197841,0.7974990217381647,0.744376115079206,0.7974990217381647,0.744376115079206
5648,0.09450948238372803,-0.10532109439373016,0.019999999552965164,-1.5501009958856073,-0.01243874803185463,0.08776161074638367,0.019999999552965164,-1.6876991561448147,0.22072348088331858,-0.13759816025920735,-0.13759816025920735,0.1657937750233649,0.7172839315896591,0.6089188473796968,0.7172839315896591,0.6089188473796968
5649,0.03361133486032486,-0.06784907728433609,0.019999999552965164,-2.9410672710623613,-0.023196779191493988,-0.12495521456003189,0.019999999552965164,0.34367948483221644,0.08054981524916784,-2.998438551285009,0.1431541023047842,0.026162573913313367,0.6521504128631893,0.6048511038305749,0.6521504128631893,0.6048511038305749
5650,-0.12141629308462143,-0.09128601849079132,0.019999999552965164,1.8399948153483419,0.0021775588393211365,0.17603442072868347,0.019999999552965164,-0.361956434278325,0.29450918060035136,-2.201951249626667,-0.6311549228317705,0.2449520353100622,0.5019541940299208,0.6417914430842365,0.6417914430842365,0.5019541940299208
5651,0.006718896329402924,0.1956184208393097,0.019999999552965164,-2.9609894984940315,-0.0510309562087059,0.04237716645002365,0.019999999552965164,2.098889698628404,0.16376180114720035,-1.223306110057151,0.3474902167377456,0.10818394856635008,0.6517675602733816,0.5655589329072609,0.6517675602733816,0.5655589329072609
5652,0.08762086927890778,0.06672364473342896,0.019999999552965164,-2.1144049460724244,0.07727821171283722,-0.09392556548118591,0.019999999552965164,0.8177600271375658,0.16098179806459026,2.93216497320999,-0.20942768037980297,0.10585987152113815,0.705781928581882,0.6986208802084893,0.705781928581882,0.6986208802084893
5653,-0.018193304538726807,0.05918093025684357,0.019999999552965164,-2.3574534487667815,-0.07687076926231384,0.11930389702320099,0.019999999552965164,-2.5201347639028944,0.08401080882348604,-0.16268131513611284,-0.16268131513611284,0.04099992678164446,0.5997337861530483,0.5511955087074426,0.5997337861530483,0.5511955087074426
5654,-0.07309704273939133,-0.04346071928739548,0.019999999552965164,1.2996940872817104,0.030658729374408722,-0.07326199114322662,0.019999999552965164,-0.46748145708123934,0.10795080384673364,-1.7671755443629493,-0.19637921756805277,0.0643975932361104,0.5436429427563378,0.6498019037857969,0.6498019037857969,0.5436429427563378
5655,-0.1594284027814865,0.07810095697641373,0.019999999552965164,-1.8522051645173168,-0.07768166065216064,-0.09811408072710037,0.019999999552965164,1.590243803287493,0.19425310644005,-2.840736339374777,0.30085631421501624,0.13967219653725307,0.46221774054319803,0.5462026827437264,0.5462026827437264,0.46221774054319803
5656,0.011647768318653107,-0.2751521170139313,0.019999999552965164,-1.338708820071389,0.13598810136318207,0.08908815681934357,0.019999999552965164,0.9659877539969584,0.3848785464322004,2.3046965740683474,0.7339002472734508,0.33261199313415535,0.6843947055873507,0.7562538119405051,0.7562538119405051,0.6843947055873507
5657,-0.11106902360916138,0.20976832509040833,0.019999999552965164,-2.3943083807464802,-0.18385154008865356,-0.11121401935815811,0.019999999552965164,1.1817929640737028,0.32913061260354637,-2.7070839623594036,0.4345086912303895,0.278298025837492,0.5458472123016286,0.4452612183715562,0.5458472123016286,0.4452612183715562
5658,0.02568315714597702,-0.014774277806282043,0.019999999552965164,-1.206425041453528,-0.05154203623533249,-0.023600801825523376,0.019999999552965164,0.3957902929462156,0.07772797449466244,1.6022153343997436,0.03141900760484706,0.028618037556859443,0.6408534833604588,0.5639520146046408,0.6408534833604588,0.5639520146046408
5659,0.01698816567659378,0.16364674270153046,0.019999999552965164,-1.0275071449181254,0.061720848083496094,-0.16881290078163147,0.019999999552965164,-2.891958593433176,0.3354555520784653,-1.8644514485150507,-0.2936551217201542,0.28696730326942743,0.6528317531738838,0.6974588888967974,0.6974588888967974,0.6528317531738838
5660,-0.09205086529254913,0.05922728031873703,0.019999999552965164,0.693245856961533,-0.05465855449438095,0.13836464285850525,0.019999999552965164,1.8981926445332187,0.08752660770632845,1.2049467875716857,-0.36584953922321084,0.03266952461836903,0.5262923790301602,0.5771718201235125,0.5771718201235125,0.5262923790301602
5661,0.11283475160598755,0.15520334243774414,0.019999999552965164,2.4046300048073674,0.010130040347576141,-0.13677546381950378,0.019999999552965164,-3.0809751243198154,0.3095155586042181,0.797580178052403,-0.7732161487424936,0.2571221532316636,0.7441985643289009,0.6399180376016936,0.7441985643289009,0.6399180376016936
5662,-0.01977037638425827,-0.0027410611510276794,0.019999999552965164,-0.6374443274722497,0.11541075259447098,-0.11230424791574478,0.019999999552965164,0.7221518619209943,0.17400583187354415,1.359596189393244,-0.21120013740165255,0.13009685678602606,0.5952359349417433,0.7389939861768448,0.7389939861768448,0.5952359349417433
5663,0.02437599003314972,-0.16602668166160583,0.019999999552965164,-2.2348735669469875,0.046165913343429565,-0.0791066586971283,0.019999999552965164,-3.0672898890529634,0.08960965991461624,-0.8324163221059759,0.7383800046889206,0.03793321764311641,0.6605804384436724,0.6658815423312733,0.6658815423312733,0.6605804384436724
5664,0.09666186571121216,0.14746782183647156,0.019999999552965164,0.29808926994716245,0.11476825177669525,0.06892207264900208,0.019999999552965164,0.2743882001750424,0.0806056817586278,-0.023701069772120054,-0.023701069772120054,0.038294222046249035,0.7267801384082786,0.7330156569947524,0.7330156569947524,0.7267801384082786
5665,0.009126231074333191,-0.09238515049219131,0.019999999552965164,-2.007001640518075,-0.016167286783456802,0.26371997594833374,0.019999999552965164,-1.7989876222979202,0.3570022732740573,0.20801401822015464,0.20801401822015464,0.30480089220201656,0.6309267535510892,0.6543308369108676,0.6543308369108676,0.6309267535510892
5666,-0.023634683340787888,-0.18205907940864563,0.019999999552965164,0.9201274226625245,0.0019429847598075867,-0.005413837730884552,0.019999999552965164,2.9439883237286066,0.17848741836011534,2.023860901066082,0.4530645742711856,0.13024650460018278,0.6187555625144502,0.616966738230933,0.6187555625144502,0.616966738230933
5667,0.14433816075325012,0.11849041283130646,0.019999999552965164,1.1535782857974746,0.09582146257162094,-0.035032421350479126,0.019999999552965164,-2.425320483298383,0.16100661668905206,2.7042865380837284,-0.4373061155060647,0.11141814551598248,0.7685274362760657,0.7116842152233923,0.7685274362760657,0.7116842152233923
5668,0.07208265364170074,-0.18341664969921112,0.019999999552965164,-1.7105572022660498,0.08390459418296814,-0.0958789810538292,0.019999999552965164,0.7027774755981064,0.0883323367178178,2.4133346778641562,-0.7282579757256369,0.0399755759859637,0.711142911321068,0.7054505020042015,0.711142911321068,0.7054505020042015
5669,0.03530360013246536,0.17356473207473755,0.019999999552965164,1.5724818654392079,-0.007274635136127472,0.05622512847185135,0.019999999552965164,2.9822301821538537,0.12482583343310834,1.4097483167146458,-0.16104801008025071,0.07578609705659078,0.6730672244028978,0.6103207223834065,0.6730672244028978,0.6103207223834065
5670,0.09540651738643646,0.06613655388355255,0.019999999552965164,0.6251136470241052,0.05393620580434799,-0.19928008317947388,0.019999999552965164,-2.954272845549319,0.2686368887039935,2.703798814606162,-0.4377938389836311,0.21480006512505423,0.713478425535571,0.697988681131675,0.713478425535571,0.697988681131675
5671,0.11295244097709656,0.17152723670005798,0.019999999552965164,-0.8500069416222455,0.13501545786857605,-0.08614245802164078,0.019999999552965164,-1.5713360136158787,0.25861254473116174,-0.7213290719936332,-0.7213290719936332,0.20900280895442758,0.7478879255974594,0.7549461637201821,0.7549461637201821,0.7478879255974594
5672,0.09806613624095917,-0.19581778347492218,0.019999999552965164,0.6241834010877518,0.022008776664733887,-0.07534313201904297,0.019999999552965164,-2.1726664399805653,0.14247408041157103,-2.796849841068317,0.344742812521476,0.09502017013702402,0.7394646164480364,0.6414489606276869,0.7394646164480364,0.6414489606276869
